temp,cnt
0.32,214
0.7,108
0.18,61
0.3,46
0.24,21
0.4,423
0.12,14
0.48,65
0.66,656
0.72,125
0.56,251
0.5,20
0.8,418
0.52,184
0.22,17
0.4,507
0.24,257
0.2,210
0.2,104
0.92,413
0.32,38
0.7,266
0.38,296
0.6,14
0.46,654
0.7,89
0.32,6
0.42,117
0.24,4
0.5,784
0.6,316
0.74,416
0.58,31
0.76,46
0.34,143
0.72,4
0.36,41
0.18,19
0.5,186
0.3,2
0.6,240
0.22,138
0.74,293
0.42,145
0.34,21
0.28,311
0.66,12
0.24,26
0.56,286
0.26,19
0.34,212
0.5,618
0.22,28
0.62,297
0.2,211
0.72,164
0.48,129
0.52,50
0.72,138
0.64,391
0.44,201
0.34,186
0.56,310
0.2,62
0.5,70
0.24,34
0.86,202
0.4,39
0.6,344
0.7,743
0.38,77
0.8,864
0.72,254
0.24,61
0.26,71
0.48,199
0.82,374
0.46,23
0.54,319
0.66,398
0.74,171
0.24,2
0.6,302
0.76,827
0.6,565
0.2,5
0.64,108
0.24,3
0.34,560
0.64,569
0.64,217
0.66,155
0.82,517
0.14,12
0.38,443
0.62,202
0.46,201
0.54,282
0.62,205
0.74,215
0.2,120
0.14,3
0.82,127
0.7,121
0.62,5
0.64,211
0.72,5
0.42,93
0.34,75
0.34,8
0.56,221
0.64,822
0.66,808
0.84,357
0.16,4
0.36,1
0.3,28
0.16,52
0.54,888
0.36,268
0.22,58
0.26,23
0.54,207
0.64,289
0.7,162
0.4,135
0.26,179
0.54,33
0.52,328
0.54,121
0.36,103
0.56,64
0.16,69
0.74,282
0.6,33
0.74,624
0.34,196
0.62,44
0.72,320
0.2,32
0.66,42
0.2,2
0.64,10
0.88,339
0.92,313
0.52,90
0.24,41
0.44,155
0.54,12
0.52,80
0.62,86
0.36,148
0.38,162
0.4,234
0.76,384
0.5,210
0.46,40
0.58,392
0.7,8
0.62,32
0.2,50
0.78,8
0.22,25
0.7,4
0.24,1
0.54,5
0.22,125
0.46,2
0.66,17
0.64,425
0.62,448
0.54,59
0.32,20
0.4,435
0.3,43
0.54,319
0.52,162
0.46,225
0.8,358
0.4,134
0.26,7
0.24,119
0.34,2
0.88,617
0.56,165
0.7,416
0.22,78
0.52,420
0.3,268
0.64,135
0.2,448
0.5,98
0.32,356
0.7,326
0.66,104
0.44,531
0.46,117
0.56,61
0.8,144
0.88,176
0.4,68
0.24,9
0.56,151
0.66,128
0.54,46
0.52,17
0.56,114
0.28,71
0.18,191
0.14,126
0.36,276
0.72,900
0.4,358
0.36,249
0.64,451
0.34,21
0.6,436
0.2,3
0.18,15
0.42,1
0.02,2
0.66,25
0.68,81
0.5,33
0.64,23
0.14,38
0.3,79
0.44,190
0.92,140
0.34,34
0.62,59
0.44,13
0.36,123
0.76,600
0.7,363
0.36,95
0.4,344
0.24,190
0.62,546
0.32,203
0.42,9
0.82,192
0.76,224
0.36,44
0.42,449
0.52,271
0.66,141
0.6,20
0.6,309
0.58,24
0.62,170
0.3,8
0.16,38
0.86,169
0.7,643
0.72,33
0.62,244
0.72,296
0.42,273
0.34,16
0.54,294
0.32,99
0.44,67
0.54,189
0.7,291
0.28,10
0.62,55
0.44,134
0.46,7
0.68,27
0.7,40
0.24,1
0.84,243
0.54,174
0.44,397
0.32,325
0.3,199
0.22,60
0.52,162
0.76,216
0.2,104
0.64,115
0.82,162
0.44,5
0.3,87
0.44,32
0.92,389
0.3,357
0.48,37
0.6,480
0.6,295
0.5,11
0.22,16
0.18,52
0.46,58
0.3,1
0.24,12
0.4,3
0.4,117
0.1,7
0.32,101
0.54,4
0.7,10
0.38,88
0.66,155
0.32,138
0.6,298
0.78,215
0.26,66
0.66,237
0.18,8
0.44,208
0.66,43
0.48,357
0.2,223
0.84,475
0.76,579
0.2,109
0.48,89
0.56,43
0.36,176
0.24,11
0.44,137
0.16,62
0.32,212
0.26,71
0.62,13
0.4,206
0.2,56
0.3,4
0.72,227
0.56,17
0.46,256
0.7,643
0.3,114
0.42,37
0.84,349
0.14,28
0.42,48
0.22,2
0.54,152
0.7,278
0.5,83
0.14,31
0.76,792
0.8,334
0.34,178
0.74,227
0.62,210
0.26,16
0.36,322
0.6,8
0.3,15
0.24,92
0.74,204
0.56,31
0.72,312
0.24,135
0.46,31
0.24,5
0.4,157
0.48,13
0.42,553
0.56,62
0.52,221
0.9,302
0.4,89
0.58,121
0.16,3
0.34,66
0.54,409
0.46,6
0.4,250
0.66,580
0.56,26
0.5,100
0.76,293
0.8,201
0.7,505
0.4,159
0.8,357
0.52,386
0.44,33
0.82,375
0.6,191
0.7,480
0.48,4
0.72,131
0.6,305
0.52,552
0.72,591
0.8,253
0.48,26
0.6,178
0.8,25
0.38,133
0.64,218
0.72,337
0.1,13
0.64,16
0.84,127
0.76,457
0.56,342
0.64,205
0.92,310
0.86,240
0.32,153
0.44,388
0.3,62
0.58,198
0.62,8
0.7,257
0.78,872
0.46,195
0.32,16
0.26,86
0.74,878
0.64,305
0.5,29
0.52,306
0.36,147
0.24,29
0.3,16
0.2,35
0.4,91
0.74,209
0.44,154
0.72,232
0.52,491
0.3,232
0.26,52
1.0,294
0.54,691
0.3,165
0.32,6
0.62,316
0.24,167
0.44,224
0.64,15
0.36,229
0.22,6
0.64,144
0.74,291
0.38,362
0.6,217
0.3,102
0.7,484
0.44,192
0.76,113
0.54,6
0.4,311
0.72,150
0.56,585
0.26,53
0.8,835
0.22,56
0.34,7
0.54,313
0.26,2
0.26,253
0.8,247
0.68,156
0.6,330
0.48,606
0.36,131
0.66,482
0.8,292
0.54,683
0.36,299
0.54,230
0.56,219
0.54,686
0.46,78
0.5,269
0.62,554
0.44,184
0.16,60
0.68,336
0.74,367
0.62,177
0.8,390
0.6,400
0.6,370
0.56,381
0.7,13
0.7,135
0.12,31
0.48,293
0.34,135
0.6,503
0.3,140
0.6,438
0.66,404
0.58,2
0.42,163
0.8,196
0.42,63
0.56,151
0.7,234
0.52,11
0.44,96
0.64,614
0.18,91
0.62,118
0.44,445
0.32,263
0.52,359
0.14,3
0.5,65
0.7,74
0.62,36
0.32,161
0.62,240
0.54,36
0.66,495
0.64,167
0.6,56
0.4,112
0.42,90
0.46,53
0.3,140
0.92,202
0.3,47
0.66,390
0.3,142
0.64,89
0.44,59
0.62,456
0.44,140
0.3,26
0.82,70
0.72,185
0.44,553
0.56,77
0.26,59
0.42,76
0.36,386
0.52,367
0.64,649
0.26,9
0.68,6
0.82,374
0.32,220
0.54,30
0.66,127
0.84,483
0.8,189
0.62,265
0.24,12
0.58,449
0.6,26
0.24,33
0.56,234
0.3,87
0.64,116
0.28,6
0.1,96
0.58,183
0.3,250
0.72,4
0.22,40
0.32,267
0.76,180
0.66,160
0.5,240
0.32,241
0.38,245
0.48,19
0.34,505
0.6,111
0.44,69
0.28,84
0.7,64
0.24,227
0.36,53
0.48,421
0.52,178
0.66,70
0.2,123
0.54,9
0.22,1
0.26,203
0.32,57
0.56,88
0.62,31
0.9,115
0.44,62
0.5,140
0.46,255
0.3,74
0.64,298
0.32,693
0.42,101
0.78,551
0.24,6
0.56,218
0.42,18
0.2,48
0.8,338
0.5,142
0.68,28
0.5,7
0.3,96
0.38,62
0.66,116
0.48,408
0.28,226
0.56,168
0.18,9
0.74,260
0.24,132
0.36,6
0.72,616
0.54,8
0.34,15
0.38,191
0.56,85
0.5,266
0.6,262
0.6,36
0.82,285
0.66,245
0.38,311
0.5,293
0.2,198
0.7,341
0.12,28
0.68,115
0.42,405
0.38,46
0.44,129
0.6,719
0.18,260
0.9,246
0.36,3
0.2,68
0.8,236
0.6,115
0.04,180
0.26,12
0.94,215
0.64,10
0.28,21
0.76,306
0.5,39
0.64,316
0.72,271
0.5,100
0.76,557
0.54,464
0.28,181
0.46,269
0.34,160
0.44,119
0.52,139
0.5,149
0.46,301
0.24,5
0.6,378
0.3,1
0.32,73
0.76,394
0.42,24
0.28,11
0.58,77
0.18,6
0.22,5
0.28,118
0.72,399
0.64,359
0.48,6
0.36,191
0.62,195
0.3,75
0.26,15
0.66,47
0.64,22
0.56,48
0.3,4
0.72,41
0.4,3
0.36,297
0.44,188
0.2,106
0.68,174
0.36,70
0.76,413
0.6,22
0.32,6
0.56,264
0.62,5
0.38,103
0.42,140
0.82,147
0.66,131
0.2,308
0.66,586
0.2,55
0.42,14
0.1,53
0.16,5
0.74,47
0.46,10
0.18,44
0.7,211
0.66,33
0.36,144
0.64,8
0.62,360
0.46,30
0.38,406
0.66,258
0.4,229
0.4,111
0.32,112
0.48,9
0.16,13
0.4,315
0.54,337
0.4,141
0.52,70
0.5,72
0.54,6
0.72,217
0.78,389
0.28,9
0.22,230
0.28,478
0.02,3
0.56,160
0.8,261
0.74,277
0.66,259
0.92,210
0.9,556
0.34,80
0.8,297
0.54,28
0.34,564
0.7,247
0.52,337
0.5,750
0.42,368
0.34,100
0.42,65
0.64,647
0.2,51
0.16,2
0.76,271
0.66,270
0.44,138
0.62,10
0.66,65
0.6,9
0.26,197
0.56,6
0.5,312
0.08,74
0.22,89
0.82,154
0.64,285
0.36,93
0.46,274
0.32,207
0.8,371
0.66,5
0.72,205
0.32,7
0.52,479
0.38,385
0.74,590
0.5,435
0.58,948
0.72,192
0.66,11
0.72,624
0.56,69
0.4,128
0.7,200
0.42,125
0.44,145
0.24,137
0.46,40
0.28,222
0.24,205
0.64,341
0.62,337
0.78,229
0.74,280
0.52,508
0.3,293
0.54,14
0.4,287
0.74,373
0.5,180
0.5,387
0.76,288
0.72,485
0.88,428
0.26,126
0.66,192
0.42,460
0.44,154
0.32,235
0.46,528
0.38,231
0.54,23
0.06,45
0.2,428
0.32,252
0.3,3
0.3,6
0.2,98
0.32,139
0.62,11
0.32,152
0.34,9
0.76,266
0.8,494
0.3,257
0.44,4
0.64,267
0.32,10
0.7,229
0.66,19
0.46,214
0.34,94
0.46,53
0.46,139
0.5,149
0.36,42
0.46,154
0.22,50
0.24,45
0.54,58
0.62,313
0.62,254
0.62,147
0.54,374
0.74,382
0.6,223
0.54,239
0.38,159
0.92,118
0.34,268
0.16,42
0.74,331
0.62,922
0.16,44
0.54,83
0.26,115
0.66,905
0.4,118
0.34,16
0.66,94
0.8,165
0.4,13
0.74,456
0.28,92
0.64,779
0.72,136
0.86,148
0.64,10
0.72,531
0.48,89
0.52,174
0.36,157
0.7,601
0.3,3
0.62,525
0.24,66
0.32,18
0.72,244
0.62,256
0.32,78
0.36,88
0.8,491
0.66,331
0.88,705
0.66,355
0.4,154
0.64,11
0.36,85
0.22,74
0.4,226
0.22,237
0.36,100
0.22,50
0.64,512
0.4,278
0.46,45
0.28,3
0.54,493
0.34,190
0.38,3
0.82,101
0.46,296
0.28,75
0.58,230
0.46,398
0.76,420
0.5,11
0.22,63
0.72,672
0.24,20
0.34,48
0.56,770
0.26,85
0.7,211
0.62,188
0.42,119
0.56,279
0.72,589
0.7,114
0.46,91
0.38,228
0.42,79
0.32,263
0.9,450
0.64,362
0.64,64
0.5,5
0.62,20
0.76,274
0.74,6
0.54,154
0.58,62
0.42,117
0.66,282
0.52,206
0.46,8
0.46,156
0.32,89
0.42,25
0.34,13
0.58,453
0.52,352
0.62,376
0.24,21
0.48,165
0.56,8
0.54,5
0.6,309
0.5,413
0.22,4
0.14,4
0.26,113
0.9,373
0.32,517
0.52,6
0.3,7
0.86,172
0.4,4
0.44,605
0.66,155
0.46,46
0.3,145
0.74,190
0.64,158
0.42,224
0.54,56
0.82,363
0.54,166
0.32,237
0.8,472
0.58,272
0.26,43
0.22,34
0.4,10
0.72,218
0.04,40
0.38,190
0.56,5
0.9,109
0.7,334
0.46,250
0.8,313
0.86,225
0.56,568
0.54,8
0.54,158
0.16,38
0.58,456
0.64,7
0.48,11
0.6,168
0.84,254
0.4,101
0.64,702
0.24,4
0.62,56
0.74,166
0.4,412
0.84,147
0.66,361
0.3,176
0.52,239
0.74,6
0.34,87
0.54,135
0.74,410
0.44,6
0.34,55
0.24,151
0.6,385
0.26,2
0.7,349
0.46,17
0.44,206
0.42,232
0.32,466
0.32,273
0.46,131
0.62,29
0.24,161
0.26,3
0.3,80
0.74,204
0.54,32
0.36,25
0.4,70
0.38,92
0.68,352
0.22,39
0.38,351
0.54,455
0.72,356
0.34,75
0.64,16
0.52,5
0.46,182
0.72,316
0.62,446
0.42,321
0.72,106
0.7,41
0.8,136
0.2,166
0.56,714
0.54,559
0.66,502
0.26,7
0.48,218
0.56,98
0.26,93
0.66,16
0.42,450
0.24,98
0.18,195
0.34,542
0.24,143
0.28,129
0.5,138
0.9,302
0.62,25
0.42,121
0.18,3
0.32,117
0.42,12
0.38,198
0.32,153
0.9,124
0.12,16
0.82,261
0.66,195
0.92,244
0.46,71
0.7,255
0.86,160
0.34,98
0.12,7
0.42,19
0.3,48
0.44,46
0.64,116
0.6,390
0.56,377
0.64,272
0.4,61
0.74,73
0.54,205
0.4,28
0.72,274
0.2,5
0.36,64
0.46,121
0.3,19
0.32,256
0.68,10
0.5,10
0.72,18
0.54,9
0.74,381
0.44,224
0.4,31
0.86,147
0.26,174
0.52,4
0.42,134
0.74,196
0.72,457
0.32,263
0.72,269
0.16,69
0.26,5
0.54,456
0.36,123
0.24,7
0.64,530
0.42,99
0.44,470
0.6,344
0.56,7
0.86,304
0.44,219
0.64,185
0.52,392
0.74,245
0.4,181
0.5,309
0.28,212
0.22,20
0.58,5
0.68,5
0.42,222
0.24,47
0.66,208
0.22,55
0.62,498
0.6,11
0.2,65
0.58,39
0.44,256
0.56,26
0.34,1
0.4,210
0.7,276
0.34,4
0.5,35
0.36,132
0.66,101
0.24,90
0.7,5
0.76,522
0.82,239
0.64,84
0.46,170
0.6,123
0.26,202
0.62,500
0.62,8
0.68,43
0.72,401
0.3,11
0.36,21
0.44,332
0.54,131
0.72,254
0.76,284
0.46,15
0.26,51
0.26,118
0.68,277
0.46,17
0.7,100
0.22,52
0.34,173
0.52,482
0.6,10
0.92,369
0.3,348
0.28,19
0.42,132
0.58,301
0.42,308
0.24,2
0.48,442
0.86,140
0.54,750
0.42,8
0.2,178
0.4,105
0.68,16
0.64,71
0.46,7
0.76,856
0.58,17
0.76,237
0.68,129
0.7,488
0.7,161
0.36,43
0.54,196
0.5,206
0.56,198
0.5,61
0.26,363
0.6,253
0.32,93
0.22,116
0.42,31
0.72,128
0.36,11
0.32,116
0.64,189
0.62,334
0.26,5
0.46,692
0.74,812
0.52,884
0.1,63
0.56,407
0.48,487
0.48,126
0.32,62
0.64,244
0.86,197
0.16,155
0.7,453
0.74,42
0.42,93
0.38,129
0.82,197
0.46,256
0.24,26
0.26,90
0.64,93
0.52,52
0.7,690
0.8,327
0.44,219
0.54,361
0.42,25
0.38,638
0.46,186
0.56,288
0.7,634
0.66,570
0.66,183
0.72,267
0.34,27
0.2,80
0.24,11
0.76,202
0.2,54
0.44,585
0.74,304
0.66,42
0.62,112
0.54,10
0.64,20
0.64,582
0.24,12
0.32,76
0.32,5
0.2,3
0.52,38
0.54,347
0.42,185
0.8,280
0.7,345
0.4,127
0.58,45
0.68,151
0.72,95
0.46,462
0.64,190
0.62,596
0.76,481
0.3,75
0.36,87
0.64,16
0.34,293
0.28,51
0.64,419
0.54,43
0.6,3
0.62,153
0.76,522
0.34,154
0.26,180
0.44,276
0.56,137
0.44,111
0.56,35
0.8,327
0.22,10
0.52,100
0.76,12
0.24,191
0.36,107
0.66,127
0.66,31
0.32,76
0.62,177
0.66,286
0.58,269
0.22,10
0.16,88
0.72,209
0.44,120
0.4,204
0.72,155
0.34,379
0.36,144
0.44,50
0.46,221
0.84,401
0.32,59
0.5,170
0.34,2
0.3,22
0.66,116
0.68,6
0.2,16
0.26,22
0.22,1
0.58,236
0.62,261
0.44,99
0.6,519
0.78,183
0.24,168
0.46,58
0.14,3
0.32,32
0.72,302
0.34,80
0.2,217
0.56,10
0.36,299
0.66,6
0.1,199
0.7,734
0.26,136
0.5,260
0.64,394
0.68,346
0.54,653
0.36,197
0.46,189
0.66,289
0.54,103
0.76,552
0.74,884
0.46,5
0.88,398
0.12,83
0.16,5
0.52,141
0.86,336
0.42,78
0.48,221
0.54,311
0.72,222
0.16,63
0.8,394
0.5,537
0.7,379
0.54,3
0.66,563
0.62,262
0.4,1
0.82,153
0.64,177
0.2,42
0.8,229
0.34,116
0.02,18
0.38,7
0.4,347
0.18,6
0.62,22
0.5,178
0.46,248
0.28,56
0.7,80
0.42,37
0.76,569
0.44,42
0.28,549
0.66,351
0.64,14
0.54,6
0.3,441
0.34,103
0.64,4
0.66,307
0.42,27
0.96,279
0.38,36
0.4,449
0.4,106
0.68,479
0.4,177
0.02,5
0.64,7
0.5,229
0.44,163
0.74,192
0.34,174
0.6,312
0.5,180
0.8,425
0.34,128
0.82,309
0.46,175
0.72,8
0.58,4
0.52,273
0.3,241
0.34,98
0.66,163
0.4,436
0.54,40
0.3,89
0.42,505
0.64,91
0.42,87
0.2,53
0.66,235
0.84,164
0.6,144
0.5,313
0.7,478
0.3,162
0.82,209
0.62,485
0.34,178
0.5,230
0.88,247
0.26,4
0.22,36
0.62,33
0.34,88
0.76,333
0.56,192
0.66,34
0.76,142
0.52,314
0.34,11
0.68,389
0.6,801
0.34,18
0.36,202
0.6,26
0.6,226
0.46,148
0.28,77
0.52,297
0.2,34
0.26,90
0.38,4
0.26,74
0.42,382
0.34,7
0.46,8
0.42,106
0.44,384
0.12,114
0.34,389
0.42,330
0.6,143
0.54,4
0.24,114
0.3,3
0.32,118
0.42,8
0.34,181
0.66,364
0.38,61
0.34,285
0.64,7
0.7,810
0.44,11
0.16,69
0.74,300
0.52,5
0.2,70
0.62,439
0.3,159
0.3,24
0.24,20
0.5,8
0.8,142
0.52,16
0.56,54
0.44,167
0.66,133
0.5,107
0.7,214
0.5,306
0.08,28
0.28,332
0.62,107
0.3,3
0.14,179
0.62,377
0.74,229
0.7,18
0.52,23
0.72,359
0.46,56
0.24,119
0.56,311
0.44,684
0.66,274
0.38,13
0.42,6
0.64,23
0.18,57
0.2,62
0.34,195
0.44,203
0.24,8
0.46,259
0.8,246
0.52,432
0.5,165
0.82,149
0.38,224
0.7,85
0.52,387
0.34,10
0.76,99
0.56,31
0.64,441
0.46,233
0.8,465
0.84,414
0.12,12
0.36,164
0.48,18
0.72,407
0.8,309
0.6,91
0.56,128
0.84,546
0.3,64
0.24,5
0.54,12
0.3,387
0.06,99
0.68,427
0.6,25
0.46,300
0.68,301
0.5,168
0.64,103
0.54,292
0.3,124
0.66,201
0.24,96
0.6,349
0.76,58
0.72,326
0.66,43
0.56,124
0.32,73
0.72,522
0.42,71
0.26,8
0.82,585
0.78,180
0.54,219
0.42,312
0.62,6
0.16,44
0.5,310
0.66,21
0.68,118
0.66,455
0.9,136
0.5,126
0.64,48
0.6,264
0.8,330
0.28,153
0.6,732
0.26,40
0.82,451
0.32,224
0.62,72
0.16,116
0.42,221
0.5,10
0.32,7
0.46,269
0.08,2
0.24,2
0.38,122
0.44,108
0.4,102
0.54,70
0.6,466
0.62,261
0.5,131
0.32,225
0.44,42
0.34,208
0.42,26
0.74,69
0.52,15
0.2,120
0.5,123
0.56,26
0.3,94
0.86,94
0.76,468
0.24,11
0.7,171
0.42,493
0.74,532
0.42,167
0.8,185
0.42,2
0.28,88
0.54,172
0.68,273
0.74,681
0.62,693
0.7,402
0.6,6
0.66,179
0.52,349
0.24,1
0.4,24
0.62,722
0.46,24
0.38,52
0.22,83
0.52,8
0.42,292
0.28,25
0.54,3
0.52,267
0.64,116
0.18,3
0.58,8
0.68,119
0.8,767
0.24,1
0.32,418
0.82,404
0.32,4
0.62,33
0.82,534
0.8,153
0.64,486
0.76,123
0.18,76
0.24,28
0.38,98
0.58,183
0.54,704
0.72,212
0.18,1
0.58,129
0.32,216
0.32,41
0.8,582
0.16,52
0.16,2
0.58,650
0.26,124
0.42,306
0.78,572
0.4,174
0.24,241
0.6,305
0.28,139
0.72,371
0.3,126
0.5,143
0.6,37
0.56,2
0.7,68
0.4,194
0.52,20
0.58,299
0.18,62
0.6,189
0.44,237
0.36,110
0.72,53
0.64,584
0.52,23
0.54,173
0.36,183
0.54,124
0.1,21
0.48,434
0.74,424
0.74,331
0.56,298
0.3,599
0.54,3
0.6,513
0.72,542
0.44,46
0.76,7
0.84,207
0.24,49
0.2,387
0.34,214
0.62,463
0.38,22
0.36,217
0.64,259
0.2,76
0.3,489
0.26,39
0.6,558
0.46,31
0.76,566
0.18,220
0.38,173
0.48,240
0.52,167
0.22,54
0.36,44
0.34,154
0.66,19
0.72,5
0.52,275
0.46,111
0.24,10
0.26,17
0.7,78
0.6,180
0.34,3
0.32,26
0.44,1
0.56,92
0.66,17
0.32,47
0.72,752
0.66,121
0.44,503
0.32,283
0.48,193
0.44,331
0.36,98
0.68,152
0.44,18
0.54,610
0.24,152
0.3,118
0.24,249
0.64,834
0.76,577
0.18,78
0.6,28
0.4,431
0.2,5
0.32,1
0.22,352
0.62,155
0.2,17
0.38,3
0.44,149
0.48,126
0.64,156
0.6,306
0.8,478
0.24,100
0.5,13
0.78,378
0.4,220
0.26,59
0.56,347
0.6,232
0.44,172
0.74,305
0.44,3
0.78,169
0.62,1
0.42,127
0.5,257
0.28,691
0.3,648
0.34,9
0.36,136
0.3,5
0.74,341
0.62,591
0.84,488
0.28,55
0.28,168
0.52,55
0.42,108
0.16,1
0.76,288
0.28,138
0.46,360
0.22,41
0.56,656
0.3,4
0.5,13
0.6,8
0.4,37
0.44,53
0.4,250
0.3,137
0.4,52
0.54,84
0.84,178
0.64,503
0.4,120
0.64,439
0.36,2
0.74,483
0.7,492
0.14,8
0.24,61
0.24,2
0.58,168
0.2,170
0.6,9
0.42,420
0.46,82
0.4,227
0.58,83
0.26,49
0.64,5
0.3,74
0.56,253
0.5,5
0.28,13
0.56,212
0.48,23
0.64,16
0.3,176
0.14,87
0.5,48
0.6,425
0.3,177
0.6,148
0.9,526
0.46,168
0.26,188
0.34,218
0.26,6
0.3,24
0.62,411
0.52,377
0.6,14
0.64,208
0.22,3
0.7,456
0.32,161
0.54,297
0.52,217
0.24,12
0.76,329
0.42,487
0.68,14
0.7,196
0.52,11
0.38,130
0.4,371
0.36,8
0.8,167
0.46,8
0.44,5
0.2,79
0.34,32
0.72,317
0.66,13
0.46,670
0.38,12
0.64,239
0.58,268
0.14,30
0.82,463
0.46,5
0.62,321
0.44,106
0.8,226
0.56,20
0.64,206
0.34,120
0.88,163
0.5,291
0.52,354
0.56,15
0.52,529
0.7,55
0.5,125
0.42,152
0.24,58
0.7,181
0.28,3
0.82,297
0.68,15
0.28,22
0.3,62
0.32,60
0.78,392
0.34,287
0.44,40
0.24,256
0.24,45
0.28,325
0.44,188
0.52,427
0.54,84
0.56,6
0.32,288
0.7,76
0.52,346
0.7,26
0.52,318
0.18,51
0.4,118
0.8,552
0.14,44
0.62,504
0.22,48
0.4,299
0.26,138
0.26,51
0.56,418
0.74,438
0.64,554
0.72,617
0.2,103
0.84,373
0.64,738
0.18,51
0.32,4
0.68,38
0.38,126
0.54,188
0.1,5
0.64,298
0.52,797
0.84,747
0.68,500
0.72,884
0.3,3
0.24,55
0.32,147
0.3,162
0.76,204
0.68,24
0.44,381
0.68,540
0.66,248
0.22,80
0.2,82
0.46,10
0.38,153
0.48,494
0.52,190
0.62,140
0.26,41
0.3,84
0.66,19
0.2,21
0.64,118
0.16,77
0.26,7
0.7,77
0.74,374
0.48,73
0.38,163
0.86,165
0.64,103
0.66,158
0.56,26
0.6,297
0.32,16
0.72,101
0.7,151
0.32,84
0.62,268
0.3,105
0.66,759
0.22,40
0.46,300
0.4,81
0.22,144
0.32,144
0.84,138
0.72,68
0.5,360
0.28,25
0.3,110
0.56,613
0.52,491
0.16,99
0.62,6
0.62,295
0.24,148
0.46,61
0.44,238
0.36,257
0.22,2
0.24,60
0.2,362
0.26,77
0.4,11
0.56,520
0.46,391
0.64,259
0.54,291
0.5,165
0.24,12
0.6,24
0.56,738
0.56,547
0.66,7
0.36,2
0.44,483
0.3,211
0.8,314
0.68,391
0.3,46
0.48,285
0.34,165
0.5,49
0.36,2
0.2,4
0.32,7
0.32,567
0.3,12
0.22,659
0.46,225
0.78,640
0.66,496
0.36,88
0.7,182
0.32,399
0.58,16
0.38,216
0.46,6
0.36,5
0.22,52
0.34,49
0.68,13
0.7,45
0.5,6
0.2,9
0.42,398
0.7,462
0.5,414
0.82,274
0.68,284
0.16,3
0.92,293
0.66,868
0.1,216
0.58,1
0.62,381
0.56,55
0.66,191
0.44,23
0.62,141
0.92,287
0.6,196
0.46,110
0.72,15
0.5,216
0.6,2
0.36,95
0.44,80
0.24,194
0.6,90
0.2,123
0.56,137
0.52,440
0.36,115
0.34,51
0.5,28
0.26,37
0.26,183
0.58,362
0.2,105
0.42,17
0.64,62
0.3,80
0.56,374
0.38,12
0.82,593
0.18,64
0.46,64
0.36,156
0.64,457
0.66,167
0.42,136
0.36,13
0.28,66
0.5,158
0.76,178
0.42,7
0.66,5
0.56,90
0.48,26
0.74,452
0.72,263
0.64,105
0.2,3
0.34,30
0.66,71
0.44,6
0.28,14
0.72,388
0.5,9
0.36,160
0.76,417
0.44,22
0.4,1
0.4,185
0.84,126
0.66,404
0.7,576
0.3,73
0.8,131
0.7,157
0.34,31
0.6,11
0.34,240
0.26,108
0.2,164
0.8,853
0.7,548
0.2,1
0.18,6
0.5,303
0.62,246
0.26,235
0.42,10
0.86,383
0.22,199
0.24,49
0.6,170
0.36,237
0.42,289
0.52,566
0.72,257
0.34,145
0.6,284
0.52,432
0.14,154
0.42,363
0.56,83
0.34,638
