temp,cnt
0.6,431
0.44,190
0.26,20
0.8,730
0.26,9
0.62,18
0.68,166
0.5,222
0.44,78
0.66,4
0.66,899
0.78,180
0.74,570
0.62,459
0.5,2
0.66,116
0.26,2
0.82,48
0.74,402
0.82,287
0.28,84
0.64,647
0.54,243
0.74,346
0.22,72
0.42,231
0.48,177
0.54,4
0.76,793
0.5,236
0.74,437
0.4,48
0.28,21
0.64,127
0.72,312
0.72,466
0.24,3
0.48,41
0.3,135
0.44,42
0.42,19
0.4,426
0.66,41
0.4,26
0.3,62
0.5,312
0.7,283
0.72,346
0.64,116
0.6,235
0.24,5
0.56,285
0.3,99
0.72,8
0.6,207
0.68,217
0.7,55
0.66,25
0.6,155
0.52,49
0.44,314
0.64,60
0.54,408
0.56,238
0.46,61
0.24,228
0.28,59
0.72,92
0.22,63
0.3,132
0.18,60
0.62,60
0.5,178
0.46,3
0.4,34
0.74,491
0.64,37
0.64,125
0.7,108
0.28,118
0.8,478
0.56,147
0.38,228
0.6,395
0.46,55
0.46,24
0.72,184
0.72,288
0.5,140
0.5,276
0.66,47
0.24,2
0.36,343
0.7,68
0.42,25
0.64,41
0.56,285
0.36,314
0.48,8
0.36,93
0.36,355
0.74,449
0.24,4
0.6,31
0.64,130
0.68,118
0.52,173
0.7,69
0.46,228
0.4,592
0.22,5
0.74,316
0.68,159
0.74,260
0.34,393
0.34,143
0.6,75
0.3,73
0.64,147
0.1,96
0.3,138
0.38,90
0.6,353
0.46,201
0.72,342
0.26,205
0.52,386
0.7,810
0.2,98
0.42,69
0.64,19
0.7,85
0.42,523
0.34,26
0.22,79
0.3,10
0.5,229
0.32,89
0.54,9
0.42,210
0.62,527
0.64,457
0.8,288
0.7,540
0.26,7
0.58,1
0.8,260
0.28,147
0.62,21
0.54,322
0.64,185
0.16,25
0.34,4
0.5,165
0.4,93
0.64,134
0.58,236
0.68,97
0.6,98
0.16,56
0.7,292
0.3,7
0.78,6
0.74,597
0.46,11
0.26,71
0.32,23
0.58,274
0.58,49
0.26,78
0.46,37
0.36,53
0.64,268
0.76,187
0.62,21
0.24,2
0.62,441
0.14,7
0.46,10
0.78,504
0.56,347
0.72,612
0.34,240
0.62,456
0.44,322
0.46,308
0.56,186
0.28,101
0.8,286
0.4,25
0.68,17
0.56,275
0.44,154
0.14,88
0.6,20
0.26,130
0.46,94
0.64,82
0.4,158
0.38,142
0.26,226
0.4,166
0.26,83
0.62,149
0.38,338
0.8,470
0.42,117
0.54,268
0.56,310
0.64,38
0.6,9
0.6,7
0.12,423
0.36,268
0.28,153
0.24,4
0.54,27
0.46,210
0.34,106
0.36,334
0.26,74
0.3,161
0.32,32
0.36,6
0.66,308
0.32,3
0.64,167
0.52,183
0.62,56
0.7,676
0.3,22
0.48,65
0.64,127
0.26,7
0.8,582
0.16,51
0.64,596
0.26,221
0.26,87
0.42,3
0.46,186
0.76,641
0.72,165
0.8,366
0.32,218
0.3,25
0.38,91
0.3,96
0.6,886
0.38,69
0.64,254
0.32,70
0.46,11
0.72,161
0.64,176
0.68,168
0.58,99
0.5,5
0.26,8
0.66,35
0.56,44
0.8,244
0.26,36
0.36,119
0.7,9
0.84,130
0.26,6
0.66,119
0.64,266
0.74,204
0.5,83
0.5,108
0.32,20
0.3,44
0.72,649
0.72,183
0.62,74
0.8,394
0.4,39
0.4,406
0.32,17
0.76,96
0.36,66
0.64,285
0.7,643
0.5,286
0.54,470
0.6,11
0.7,521
0.46,95
0.66,353
0.16,38
0.74,397
0.5,49
0.42,14
0.68,183
0.62,121
0.3,114
0.24,85
0.74,642
0.68,81
0.34,111
0.62,19
0.8,318
0.52,309
0.6,122
0.28,247
0.72,401
0.6,456
0.56,26
0.22,47
0.62,692
0.74,73
0.68,17
0.64,34
0.54,60
0.36,222
0.7,118
0.16,56
0.4,7
0.62,304
0.52,354
0.86,627
0.36,89
0.66,261
0.64,50
0.34,96
0.3,55
0.24,64
0.5,73
0.24,90
0.84,148
0.66,151
0.22,97
0.36,103
0.58,283
0.28,98
0.48,11
0.64,213
0.44,267
0.3,8
0.7,419
0.82,781
0.52,29
0.44,5
0.4,572
0.3,7
0.36,105
0.62,6
0.74,460
0.72,34
0.4,402
0.2,195
0.3,107
0.46,411
0.5,186
0.26,57
0.26,65
0.48,338
0.44,457
0.34,75
0.34,64
0.76,525
0.46,7
0.2,54
0.34,7
0.66,95
0.16,185
0.2,4
0.26,78
0.76,425
0.26,3
0.38,22
0.4,123
0.42,33
0.24,86
0.3,166
0.7,258
0.7,269
0.2,7
0.66,367
0.68,313
0.36,79
0.34,73
0.66,94
0.52,420
0.44,62
0.62,76
0.42,48
0.3,19
0.28,68
0.9,246
0.42,30
0.44,33
0.24,61
0.4,95
0.3,82
0.56,170
0.72,212
0.66,269
0.36,160
0.44,4
0.38,16
0.56,172
0.32,283
0.46,73
0.46,156
0.54,218
0.62,172
0.28,9
0.24,132
0.6,204
0.3,165
0.2,636
0.52,352
0.74,646
0.62,285
0.52,205
0.12,94
0.54,250
0.5,165
0.44,3
0.66,7
0.8,164
0.7,410
0.36,7
0.32,136
0.64,315
0.4,3
0.32,73
0.72,172
0.44,92
0.32,211
0.7,39
0.54,295
0.52,15
0.5,499
0.22,40
0.66,390
0.9,284
0.62,317
0.62,203
0.32,35
0.46,154
0.46,3
0.72,7
0.54,524
0.7,214
0.7,114
0.42,45
0.4,205
0.64,217
0.36,59
0.8,45
0.6,124
0.46,54
0.32,86
0.46,432
0.46,133
0.3,337
0.46,10
0.34,186
0.64,455
0.52,388
0.34,66
0.22,43
0.2,8
0.52,3
0.66,356
0.72,209
0.58,351
0.1,5
0.26,38
0.62,140
0.5,106
0.6,3
0.44,62
0.64,300
0.02,3
0.64,185
0.46,287
0.36,30
0.54,215
0.52,296
0.68,35
0.34,55
0.54,93
0.62,55
0.34,87
0.34,97
0.58,323
0.18,76
0.76,131
0.84,254
0.46,235
0.7,394
0.6,191
0.8,234
0.34,285
0.52,111
0.62,153
0.6,86
0.34,74
0.62,338
0.64,394
0.66,360
0.56,417
0.42,19
0.36,72
0.56,2
0.34,622
0.24,3
0.3,3
0.52,328
0.16,52
0.2,31
0.32,240
0.52,37
0.24,231
0.58,31
0.22,37
0.64,554
0.6,40
0.54,251
0.4,127
0.6,13
0.28,25
0.62,25
0.8,186
0.34,33
0.74,4
0.6,6
0.2,73
0.62,334
0.34,113
0.66,59
0.6,27
0.54,347
0.46,58
0.36,60
0.42,446
0.32,325
0.42,54
0.36,9
0.48,129
0.44,125
0.22,2
0.76,253
0.3,167
0.76,71
0.5,363
0.52,359
0.42,278
0.62,174
0.44,167
0.52,70
0.62,150
0.76,863
0.52,432
0.34,564
0.22,227
0.2,10
0.84,374
0.8,390
0.2,32
0.84,292
0.38,220
0.76,311
0.58,340
0.44,115
0.22,20
0.24,12
0.64,761
0.22,78
0.4,86
0.66,559
0.74,247
0.74,4
0.38,44
0.56,130
0.36,142
0.26,30
0.36,206
0.22,1
0.58,283
0.74,447
0.4,7
0.38,168
0.62,3
0.64,235
0.66,172
0.26,20
0.36,287
0.42,222
0.34,62
0.46,282
0.52,112
0.76,189
0.42,398
0.32,17
0.8,231
0.42,207
0.46,11
0.34,638
0.44,175
0.32,47
0.66,177
0.8,256
0.32,23
0.62,439
0.96,279
0.22,19
0.6,165
0.36,7
0.56,233
0.36,299
0.4,84
0.32,190
0.6,247
0.3,162
0.66,812
0.72,628
0.68,4
0.44,90
0.42,52
0.36,233
0.26,51
0.7,159
0.24,5
0.3,332
0.16,62
0.44,36
0.6,358
0.58,67
0.84,401
0.78,551
0.3,25
0.06,7
0.26,35
0.16,5
0.86,454
0.66,492
0.46,136
0.5,142
0.4,3
0.36,249
0.34,21
0.68,3
0.74,367
0.26,21
0.32,40
0.6,56
0.5,9
0.26,151
0.6,14
0.32,78
0.44,368
0.44,15
0.8,632
0.34,79
0.64,512
0.46,16
0.62,44
0.9,283
0.9,476
0.42,277
0.58,486
0.56,401
0.8,214
0.5,122
0.34,8
0.48,543
0.6,342
0.7,452
0.36,226
0.26,230
0.6,10
0.24,24
0.18,52
0.22,41
0.34,129
0.7,64
0.66,176
0.8,463
0.5,662
0.8,141
0.34,15
0.24,28
0.68,10
0.7,571
0.42,49
0.64,89
0.42,94
0.36,135
0.6,74
0.4,137
0.58,379
0.56,265
0.8,146
0.56,175
0.7,671
0.52,117
0.62,8
0.74,389
0.64,161
0.22,7
0.68,119
0.74,808
0.46,108
0.78,152
0.32,18
0.32,148
0.3,87
0.84,546
0.56,30
0.76,294
0.3,63
0.26,180
0.74,383
0.5,11
0.44,4
0.2,76
0.1,10
0.66,28
0.56,4
0.4,172
0.38,327
0.3,43
0.62,155
0.8,239
0.56,137
0.46,417
0.6,16
0.4,24
0.36,197
0.7,336
0.64,13
0.48,279
0.24,23
0.26,232
0.74,301
0.76,839
0.64,96
0.54,28
0.7,181
0.2,192
0.34,329
0.34,13
0.34,13
0.24,91
0.66,123
0.4,10
0.42,129
0.24,39
0.54,172
0.36,82
0.46,7
0.26,69
0.66,71
0.42,296
0.66,293
0.44,67
0.54,45
0.44,219
0.74,182
0.62,29
0.5,197
0.18,52
0.64,308
0.38,425
0.76,518
0.82,858
0.52,97
0.56,5
0.32,239
0.54,39
0.24,1
0.36,87
0.7,222
0.56,6
0.34,3
0.62,64
0.82,206
0.64,29
0.4,137
0.22,71
0.18,165
0.32,166
0.46,246
0.74,50
0.6,330
0.76,839
0.3,6
0.56,352
0.64,425
0.74,12
0.5,313
0.6,237
0.44,173
0.8,221
0.62,226
0.46,61
0.2,198
0.72,274
0.78,250
0.4,2
0.66,580
0.24,56
0.62,51
0.66,568
0.92,320
0.64,20
0.42,14
0.18,87
0.52,68
0.5,467
0.7,378
0.6,239
0.66,76
0.44,9
0.2,12
0.74,122
0.42,93
0.7,104
0.7,69
0.3,98
0.64,340
0.3,70
0.56,133
0.22,11
0.84,382
0.34,33
0.62,434
0.7,30
0.4,20
0.64,221
0.54,56
0.58,468
0.72,873
0.54,456
0.52,22
0.24,330
0.66,54
0.8,795
0.62,75
0.16,100
0.38,7
0.38,1
0.82,209
0.48,105
0.66,78
0.62,191
0.58,17
0.24,108
0.32,3
0.68,352
0.9,277
0.26,71
0.78,270
0.36,256
0.3,4
0.34,293
0.5,20
0.3,35
0.32,75
0.52,551
0.68,133
0.68,32
0.32,70
0.3,31
0.6,666
0.68,98
0.56,6
0.34,132
0.34,201
0.62,105
0.6,303
0.5,168
0.26,192
0.74,238
0.62,54
0.86,146
0.24,17
0.6,121
0.28,11
0.66,73
0.34,239
0.44,114
0.34,277
0.16,72
0.3,87
0.66,541
0.32,88
0.4,69
0.88,308
0.4,102
0.66,204
0.22,172
0.92,196
0.32,621
0.22,15
0.54,888
0.52,566
0.22,375
0.7,153
0.44,495
0.4,204
0.46,25
0.24,44
0.62,5
0.84,149
0.8,430
0.58,32
0.54,4
0.72,379
0.44,207
0.9,430
0.34,2
0.7,310
0.72,556
0.32,15
0.3,13
0.3,243
0.36,2
0.44,181
0.44,33
0.54,8
0.62,10
0.66,459
0.5,27
0.68,11
0.16,1
0.02,18
0.66,201
0.6,181
0.2,41
0.86,383
0.36,6
0.46,5
0.74,333
0.74,231
0.16,234
0.16,20
0.7,242
0.78,317
0.3,68
0.52,65
0.64,197
0.46,184
0.52,124
0.38,46
0.72,288
0.44,509
0.28,75
0.56,170
0.34,43
0.66,488
0.32,148
0.3,34
0.3,106
0.2,26
0.48,399
0.22,121
0.7,267
0.62,218
0.34,1
0.66,235
0.34,221
0.66,155
0.24,88
0.56,2
0.86,432
0.32,26
0.46,108
0.58,145
0.22,50
0.38,12
0.78,199
0.32,47
0.6,81
0.66,190
0.36,9
0.36,191
0.64,440
0.22,61
0.3,87
0.72,122
0.7,234
0.46,336
0.46,170
0.66,8
0.68,275
0.44,17
0.68,674
0.64,4
0.94,367
0.8,552
0.32,2
0.52,85
0.4,174
0.38,196
0.6,394
0.16,81
0.58,586
0.42,5
0.32,13
0.46,12
0.64,5
0.46,133
0.52,338
0.44,15
0.5,292
0.46,297
0.64,10
0.76,449
0.64,260
0.46,349
0.62,108
0.26,142
0.52,198
0.78,213
0.5,822
0.72,187
0.62,356
0.86,345
0.8,104
0.6,515
0.42,445
0.42,152
0.2,10
0.6,25
0.88,398
0.46,103
0.66,352
0.78,204
0.16,155
0.46,234
0.7,154
0.5,8
0.22,3
0.4,182
0.62,544
0.1,1
0.44,99
0.88,163
0.3,10
0.76,443
0.66,474
0.42,6
0.3,668
0.62,44
0.74,456
0.42,579
0.34,188
0.6,105
0.5,10
0.66,254
0.34,94
0.32,61
0.4,133
0.68,416
0.36,110
0.62,15
0.64,18
0.5,33
0.56,7
0.5,90
0.54,209
0.64,216
0.36,262
0.7,576
0.38,178
0.56,2
0.3,317
0.64,230
0.68,202
0.36,136
0.66,111
0.86,322
0.72,46
0.44,17
0.46,217
0.8,159
0.62,21
0.5,1
0.18,130
0.6,192
0.24,14
0.72,633
0.6,776
0.24,90
0.46,64
0.62,192
0.32,224
0.72,751
0.12,2
0.82,646
0.66,8
0.64,63
0.58,362
0.32,256
0.36,256
0.52,361
0.82,167
0.66,19
0.32,4
0.58,144
0.26,120
0.8,252
0.54,167
0.3,11
0.3,116
0.4,229
0.3,120
0.3,3
0.1,33
0.56,251
0.16,5
0.28,134
0.76,215
0.36,141
0.54,66
0.14,26
0.68,110
0.86,236
0.06,27
0.46,274
0.54,203
0.58,45
0.86,166
0.26,72
0.4,115
0.26,35
0.3,84
0.74,189
0.58,337
0.92,210
0.22,17
0.68,8
0.54,9
0.76,58
0.54,467
0.32,75
0.52,268
0.58,6
0.42,93
0.32,137
0.46,128
0.36,147
0.22,58
0.34,158
0.52,8
0.52,5
0.46,7
0.72,23
0.58,221
0.64,16
0.34,172
0.62,321
0.36,235
0.64,71
0.3,183
0.4,34
0.32,46
0.74,556
0.84,747
0.4,447
0.6,295
0.26,27
0.4,105
0.74,326
0.56,200
0.24,4
0.64,96
0.3,250
0.66,430
0.78,337
0.46,233
0.46,6
0.66,132
0.64,128
0.12,28
0.6,4
0.62,165
0.66,7
0.5,5
0.58,217
0.5,37
0.16,60
0.26,59
0.26,52
0.32,95
0.42,36
0.52,39
0.38,190
0.2,107
0.56,205
0.18,4
0.4,585
0.6,4
0.26,39
0.3,36
0.32,182
0.24,25
0.64,438
0.62,340
0.76,379
0.72,563
0.3,111
0.5,514
0.18,39
0.64,126
0.26,2
0.34,28
0.68,164
0.3,16
0.5,266
0.7,76
0.42,158
0.3,22
0.4,154
0.24,5
0.6,188
0.72,7
0.36,299
0.78,543
0.56,306
0.36,173
0.44,5
0.34,4
0.42,9
0.52,518
0.66,361
0.14,59
0.18,62
0.22,146
0.76,214
0.44,109
0.76,539
0.36,299
0.44,174
0.6,262
0.68,77
0.56,345
0.44,411
0.3,68
0.34,62
0.8,331
0.28,106
0.5,216
0.44,363
0.48,233
0.2,68
0.62,199
0.46,32
0.48,318
0.28,3
0.68,653
0.68,5
0.66,31
0.14,1
0.34,2
0.08,46
0.62,21
0.26,5
0.62,119
0.3,35
0.84,414
0.7,127
0.38,385
0.32,47
0.32,390
0.42,395
0.44,139
0.64,223
0.42,74
0.52,18
0.66,112
0.2,120
0.42,51
0.7,427
0.62,322
0.52,547
0.42,142
0.7,218
0.36,67
0.3,357
0.5,13
0.3,3
0.56,85
0.6,487
0.32,199
0.36,4
0.3,3
0.46,111
0.34,119
0.26,2
0.34,87
0.52,207
0.34,83
0.68,114
0.3,441
0.74,416
0.6,271
0.26,1
0.5,537
0.36,122
0.6,265
0.78,290
0.6,3
0.56,274
0.24,93
0.3,12
0.28,236
0.2,75
0.22,429
0.32,146
0.7,65
0.38,147
0.44,215
0.42,309
0.5,435
0.6,217
0.62,142
0.36,64
0.56,181
0.26,67
0.62,8
0.52,13
0.4,31
0.32,68
0.66,187
0.5,225
0.84,237
0.66,245
0.68,271
0.74,163
0.38,51
0.6,309
0.28,27
0.58,461
0.26,120
0.54,46
0.46,324
0.52,42
0.2,5
0.44,206
0.22,352
0.3,46
0.5,402
0.34,505
0.28,129
0.2,52
0.76,350
0.64,34
0.76,16
0.76,174
0.34,201
0.28,9
0.32,7
0.78,161
0.4,32
0.7,3
0.56,292
0.34,104
0.6,347
0.68,6
0.8,254
0.58,112
0.6,174
0.7,227
0.8,538
0.48,36
0.36,455
0.24,82
0.46,118
0.38,406
0.2,110
0.36,30
0.56,96
0.84,584
0.66,158
0.54,43
0.32,10
0.6,5
0.38,216
0.84,293
0.5,112
0.52,123
0.82,258
0.4,102
0.26,20
0.58,456
0.6,270
0.96,360
0.5,82
0.7,591
0.28,88
0.54,4
0.7,488
0.42,19
0.18,54
0.8,356
0.24,7
0.78,102
0.46,14
0.26,151
0.6,194
0.44,114
0.62,52
0.54,559
0.36,303
0.2,217
0.18,61
0.6,801
0.46,56
0.32,1
0.4,217
0.42,9
0.5,302
0.6,28
0.38,23
0.56,17
0.66,418
0.08,9
0.82,153
0.2,63
0.36,12
0.3,74
0.66,615
0.68,123
0.36,115
0.18,3
0.72,332
0.76,313
0.52,703
0.36,217
0.7,121
0.58,270
0.36,220
0.38,118
0.34,98
0.46,62
0.34,181
0.16,56
0.34,542
0.34,107
0.64,157
0.4,42
0.4,405
0.28,174
0.62,52
0.3,185
0.14,179
0.62,8
0.32,2
0.34,724
0.5,93
0.74,378
0.2,11
0.38,170
0.36,46
0.52,217
0.74,449
0.66,13
0.62,8
0.22,82
0.34,120
0.38,75
0.52,508
0.6,415
0.48,152
0.66,4
0.4,149
0.28,32
0.68,132
0.24,6
0.7,36
0.78,491
0.14,2
0.36,111
0.24,188
0.34,163
0.12,205
0.32,77
0.7,45
0.86,202
0.9,183
0.22,16
0.32,286
0.24,26
0.44,4
0.76,569
0.2,32
0.54,145
0.1,14
0.54,431
0.44,179
0.66,412
0.68,10
0.26,19
0.6,673
0.6,383
0.62,274
0.5,40
0.5,25
0.28,163
0.22,2
0.32,137
0.26,134
0.64,139
0.26,174
0.86,486
0.54,4
0.62,8
0.14,3
0.7,18
0.22,41
0.64,41
0.82,192
0.76,349
0.24,64
0.28,80
0.8,308
0.48,304
0.82,321
0.74,178
0.68,12
0.24,6
0.26,54
0.6,188
0.64,407
0.44,13
0.66,90
0.42,10
0.7,152
0.2,96
0.66,11
0.22,21
0.34,501
0.66,7
0.34,145
0.76,7
0.64,479
0.32,161
0.56,8
0.48,199
0.76,557
0.7,80
0.3,75
0.76,53
0.6,507
0.42,108
0.78,285
0.34,91
0.86,410
0.5,551
0.56,202
0.44,145
0.54,298
0.3,222
0.74,681
0.7,114
0.44,86
0.64,377
0.26,168
0.3,80
0.82,256
0.66,8
0.38,53
0.54,4
0.2,79
0.7,181
0.42,449
0.56,102
0.78,285
0.2,19
0.2,3
0.66,617
0.34,406
0.62,328
0.58,54
0.72,316
0.72,6
0.54,282
0.7,216
0.36,44
0.54,3
0.54,154
0.68,6
0.62,35
0.9,302
0.36,65
0.34,121
0.7,286
0.54,94
0.7,27
0.64,147
0.8,275
0.96,312
0.5,170
0.7,238
0.34,235
0.42,94
0.46,91
0.72,153
0.24,34
0.34,166
0.58,405
0.64,10
0.6,35
0.24,16
0.66,163
0.34,31
0.46,20
0.66,183
0.7,34
0.54,180
0.24,205
0.7,196
0.6,351
0.22,152
0.24,14
0.66,225
0.82,123
0.5,349
0.66,4
0.42,266
0.46,196
0.44,155
0.44,445
0.26,29
0.48,129
0.28,148
0.34,137
0.36,155
0.7,505
0.24,6
0.72,4
0.54,292
0.78,185
0.7,269
0.52,398
0.52,306
0.7,81
0.54,627
0.46,113
0.74,248
0.44,46
0.36,73
0.44,288
0.54,90
0.72,136
0.42,319
0.22,26
0.8,455
0.32,263
0.5,512
0.8,275
0.76,591
0.64,91
0.46,7
0.6,84
0.68,7
0.36,123
0.4,192
0.3,130
0.28,7
0.26,40
0.28,51
0.52,447
0.5,280
0.3,85
0.5,351
0.32,18
0.16,76
0.54,303
0.7,292
0.5,158
0.6,190
0.56,22
0.3,8
0.24,3
0.44,163
0.24,21
